,counter,instance,satisfiability,problem_type,est_type,est_val,counter_type,count_precision,count_notation,count_value,timed_out,error,solve_time,generator,verified
0,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_005_s9518162813352053919_088.cnf,SATISFIABLE,mc,log10-estimate,14.835624889355091742198260465205364477102969696723,exact,arb,int,684896409317102,False,False,123.97778177261353,unknown,False
1,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_003_s9518162813352053917_065.cnf,SATISFIABLE,mc,log10-estimate,6.5544541485213929226275455959258156600309910435769,exact,arb,int,3584711,False,False,0.0493166446685791,unknown,False
2,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_002_s9518162813352053916_051.cnf,SATISFIABLE,mc,log10-estimate,5.9016108698269816957692565087334144464256840092825,exact,arb,int,797280,False,False,0.02207779884338379,unknown,False
3,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_009_s9518162813352053923_013.cnf,SATISFIABLE,mc,log10-estimate,15.06889341118444713904107350477715207304471557944,exact,arb,int,1171907709154343,False,False,43.36431384086609,unknown,False
4,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_006_s9518162813352053920_094.cnf,SATISFIABLE,mc,log10-estimate,16.102074713809427460029084134885490246392819625172,exact,arb,int,12649539449837038,False,False,321.33709955215454,unknown,False
5,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_007_s9518162813352053921_043.cnf,SATISFIABLE,mc,log10-estimate,10.054781392306994792780737678024067581169886423385,exact,arb,int,11344396372,False,False,0.14985084533691406,unknown,False
6,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_000_s9518162813352053914_037.cnf,SATISFIABLE,mc,log10-estimate,4.6890067906544183859214130048391709566574395268054,exact,arb,int,48866,False,False,0.035944223403930664,unknown,False
7,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_009_s9518162813352053923_060.cnf,UNSATISFIABLE,mc,log10-estimate,-inf,exact,quadruple,int,0,False,False,0.01825737953186035,unknown,False
8,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_003_s9518162813352053917_036.cnf,SATISFIABLE,mc,log10-estimate,7.3284973974868511324971678143255151906593808753831,exact,arb,int,21305778,False,False,0.05629777908325195,unknown,False
9,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_000_s9518162813352053914_092.cnf,SATISFIABLE,mc,log10-estimate,14.381369521858624438590280622174863937247428849091,exact,arb,int,240640943594738,False,False,43.81420850753784,unknown,False
10,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_001_s9518162813352053915_096.cnf,,,,,,,,,True,False,602.0744273662567,unknown,False
11,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_001_s9518162813352053915_039.cnf,SATISFIABLE,mc,log10-estimate,7.6018715535065936063494843657563541187596828113327,exact,arb,int,39982648,False,False,0.03821897506713867,unknown,False
12,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_009_s9518162813352053923_095.cnf,SATISFIABLE,mc,log10-estimate,14.409889963270202093733057596580579742324798633771,exact,arb,int,256974460682752,False,False,148.1831922531128,unknown,False
13,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_002_s9518162813352053916_005.cnf,,,,,,,,,True,False,602.004111289978,unknown,False
14,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_001_s9518162813352053915_093.cnf,SATISFIABLE,mc,log10-estimate,14.891325847472236383665001853313372341556051395287,exact,arb,int,778620524323471,False,False,162.4370310306549,unknown,False
15,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-500clause-110var-horn/chevu_003_s9518162813352053917_000.cnf,,,,,,,,,True,False,601.9555108547211,unknown,False
